state,city,airport,locid,ownership,hub,role,Current,year5,enplaned,based,Devestimate
TX,Clifton,Clifton Municipal/Isenhower Field,7F7,PU,,Basic,GA,GA,0,11,"$996,453"
TX,Coleman,Coleman Municipal,COM,PU,,Local,GA,GA,0,23,"$1,819,303"
TX,College Station,Easterwood Field,CLL,PU,N,,P,P,"91,127",38,"$42,509,703"
TX,Comanche,Comanche County-City,MKN,PU,,Local,GA,GA,0,15,"$1,123,984"
TX,Commerce,Commerce Municipal,2F7,PU,,Unclassified,GA,GA,0,5,$0
TX,Corpus Christi,Corpus Christi International,CRP,PU,N,,P,P,"347,977",81,"$28,340,000"
TX,Corsicana,C David Campbell Field-Corsicana Municipal,CRS,PU,,Local,GA,GA,0,57,"$2,842,628"
TX,Cotulla,Cotulla-La Salle County,COT,PU,,Basic,GA,GA,0,9,"$6,768,300"
TX,Crockett,Houston County,DKR,PU,,Basic,GA,GA,0,0,"$3,629,470"
TX,Cuero,Cuero Municipal,T71,PU,,Unclassified,GA,GA,0,0,$0
TX,Dalhart,Dalhart Municipal,DHT,PU,,Local,GA,GA,0,25,"$1,689,737"
TX,Dallas,Addison,ADS,PU,,National,R,R,202,564,"$35,313,157"
TX,Dallas,Dallas CBD Vertiport,49T,PU,,Unclassified,GA,GA,0,0,$0
TX,Dallas,Dallas Executive,RBD,PU,,National,R,R,6,184,"$29,314,811"
TX,Dallas,Dallas Love Field,DAL,PU,M,,P,P,"4,522,341",247,"$54,997,302"
TX,Dallas,McKinney National,TKI,PU,,National,R,R,57,298,"$17,705,145"
TX,Dallas-Fort Worth,Dallas/Fort Worth International,DFW,PU,L,,P,P,"30,804,567",0,"$211,459,519"
TX,Decatur,Decatur Municipal,LUD,PU,,Local,GA,GA,0,33,"$2,884,355"
TX,Del Rio,Del Rio International,DRT,PU,,Regional,GA,GA,0,52,$0
TX,Denton,Denton Enterprise,DTO,PU,,National,R,R,7,360,"$18,733,926"
TX,Devine,Devine Municipal,23R,PU,,Basic,GA,GA,0,11,"$1,664,307"
TX,Dimmitt,Dimmitt Municipal,T55,PU,,Unclassified,GA,GA,0,3,$0
TX,Dumas,Moore County,DUX,PU,,Basic,GA,GA,0,10,"$2,515,173"
TX,Eagle Lake,Eagle Lake,ELA,PU,,Local,GA,GA,0,26,"$1,051,050"
TX,Eagle Pass,Maverick County Memorial International,5T9,PU,,Basic,GA,GA,0,0,"$2,660,852"
TX,Eastland,Eastland Municipal,ETN,PU,,Basic,GA,GA,0,14,"$832,830"
TX,Edinburg,South Texas International at Edinburg,EBG,PU,,Local,GA,GA,0,27,"$3,139,711"
TX,Edna,Jackson County,26R,PU,,Local,GA,GA,0,19,"$1,436,000"
TX,El Paso,El Paso International,ELP,PU,S,,P,P,"1,395,363",282,"$27,726,707"
TX,Ennis,Ennis Municipal,F41,PU,,Basic,GA,GA,0,10,"$157,734"
TX,Fabens,Fabens,E35,PU,,Basic,GA,GA,0,11,"$896,732"
TX,Falfurrias,Brooks County,BKS,PU,,Unclassified,GA,GA,0,4,$0
TX,Floydada,Floydada Municipal,41F,PU,,Local,GA,GA,0,17,"$811,094"
TX,Fort Hood/Killeen,Robert Gray AAF,GRK,MR,N,,P,P,"189,529",0,"$9,893,586"
TX,Fort Stockton,Fort Stockton-Pecos County,FST,PU,,Local,GA,GA,0,17,"$1,575,707"
TX,Fort Worth,Fort Worth Alliance,AFW,PU,,National,R,R,"1,483",27,"$49,316,358"
TX,Fort Worth,Fort Worth Meacham International,FTW,PU,,National,R,R,"1,201",397,"$29,504,734"
TX,Fort Worth,Fort Worth Spinks,FWS,PU,,Regional,R,R,0,265,"$10,841,955"
TX,Fredericksburg,Gillespie County,T82,PU,,Regional,GA,GA,13,100,"$1,072,508"
TX,Gainesville,Gainesville Municipal,GLE,PU,,Regional,GA,GA,0,36,"$1,452,496"
TX,Galveston,Scholes International at Galveston,GLS,PU,,Regional,R,R,64,112,"$14,373,393"
TX,Garland,Garland/DFW Heloplex,T57,PU,,Basic,GA,GA,0,14,"$40,350"
TX,Gatesville,Gatesville Municipal,GOP,PU,,Basic,GA,GA,0,10,"$1,009,042"
TX,Georgetown,Georgetown Municipal,GTU,PU,,National,R,R,10,291,"$8,104,171"
TX,Giddings,Giddings-Lee County,GYB,PU,,Basic,GA,GA,0,11,"$2,106,735"
TX,Gilmer,Fox Stephens Field-Gilmer Municipal,JXI,PU,,Local,GA,GA,0,44,"$2,596,998"
TX,Gladewater,Gladewater Municipal,07F,PU,,Local,GA,GA,0,47,"$758,970"
TX,Graham,Graham Municipal,RPH,PU,,Local,GA,GA,0,41,"$936,400"
TX,Granbury,Granbury Regional,GDJ,PU,,Local,GA,GA,0,85,"$1,252,880"
TX,Grand Prairie,Grand Prairie Municipal,GPM,PU,,Regional,R,R,3,230,"$4,870,212"
TX,Greenville,Majors,GVT,PU,,Regional,GA,GA,0,41,"$4,907,560"
TX,Gruver,Gruver Municipal,E19,PU,,Basic,GA,GA,0,12,"$650,069"
TX,Hamilton,Hamilton Municipal,MNZ,PU,,Basic,GA,GA,8,10,"$2,436,025"
TX,Harlingen,Valley International,HRL,PU,N,,P,P,"293,306",38,"$22,222,222"
TX,Haskell,Haskell Municipal,15F,PU,,Unclassified,GA,GA,0,6,$0
TX,Hearne,Hearne Municipal,LHB,PU,,Basic,GA,GA,0,12,$0
TX,Hebbronville,Jim Hogg County,HBV,PU,,Basic,GA,GA,0,3,"$1,366,486"
TX,Henderson,Rusk County,RFI,PU,,Local,GA,GA,0,22,"$1,703,207"
TX,Hereford,Hereford Municipal,HRX,PU,,Local,GA,GA,0,21,"$2,425,998"
TX,Hillsboro,Hillsboro Municipal,INJ,PU,,Local,GA,GA,0,23,"$1,294,778"
TX,Hondo,South Texas Regional at Hondo,HDO,PU,,Local,GA,GA,0,43,"$4,158,639"
TX,Houston,David Wayne Hooks Memorial,DWH,PR,,Regional,R,R,16,141,"$6,956,780"
TX,Houston,Ellington,EFD,PU,,National,R,R,983,161,"$20,998,157"
TX,Houston,George Bush Intercontinental/Houston,IAH,PU,L,,P,P,"19,772,087",39,"$626,120,906"
TX,Houston,Houston-Southwest,AXH,PR,,Regional,R,R,0,90,"$25,835,414"
TX,Houston,Lone Star Executive,CXO,PU,,National,R,R,168,297,"$12,044,325"
TX,Houston,Pearland Regional,LVJ,PR,,Regional,R,R,0,144,"$17,004,556"
TX,Houston,Sugar Land Regional,SGR,PU,,National,R,R,258,181,"$38,912,405"
TX,Houston,West Houston,IWS,PR,,Regional,R,R,0,0,"$2,479,895"
TX,Houston,William P Hobby,HOU,PU,M,,P,P,"5,800,726",240,"$178,666,667"
TX,Huntsville,Huntsville Municipal,UTS,PU,,Regional,GA,GA,0,80,"$3,972,025"
TX,Ingleside,McCampbell-Porter,TFP,PU,,Local,GA,GA,2,19,"$780,138"
TX,Jacksboro,Jacksboro Municipal,21F,PU,,Unclassified,GA,GA,0,4,$0
TX,Jacksonville,Cherokee County,JSO,PU,,Regional,GA,GA,0,40,"$3,400,747"
TX,Jasper,Jasper County-Bell Field,JAS,PU,,Basic,GA,GA,0,0,"$3,782,042"
TX,Junction,Kimble County,JCT,PU,,Basic,GA,GA,0,12,"$754,502"
TX,Kenedy,Karnes County,2R9,PU,,Basic,GA,GA,0,12,"$1,868,350"
TX,Kerrville,Kerrville Municipal/Louis Schreiner Field,ERV,PU,,Regional,GA,GA,2,136,"$9,842,191"
TX,Killeen,Skylark Field,ILE,PU,,Local,GA,GA,0,59,"$1,151,250"
TX,Kingsville,Kleberg County,IKG,PU,,Basic,GA,GA,0,9,"$5,729,998"
TX,Kountze/Silsbee,Hawthorne Field,45R,PU,,Local,GA,GA,0,19,"$1,635,669"
TX,La Grange,Fayette Regional Air Center,3T5,PU,,Local,GA,GA,0,24,"$1,501,636"
TX,La Porte,La Porte Municipal,T41,PU,,Local,R,R,0,82,"$1,271,563"
TX,Lago Vista,Lago Vista Tx-Rusty Allen,RYW,PU,,Basic,GA,GA,0,12,"$1,064,841"
TX,Lamesa,Lamesa Municipal,2F5,PU,,Local,GA,GA,0,34,"$1,231,858"
TX,Lampasas,Lampasas,LZZ,PU,,Basic,GA,GA,0,13,"$3,618,607"
TX,Lancaster,Lancaster Regional,LNC,PU,,Regional,R,R,0,135,"$16,055,728"
TX,Laredo,Laredo International,LRD,PU,N,,P,P,"116,565",46,"$78,188,950"
TX,Levelland,Levelland Municipal,LLN,PU,,Local,GA,GA,0,29,"$774,688"
TX,Liberty,Liberty Municipal,T78,PU,,Local,GA,GA,0,28,"$1,274,165"
TX,Littlefield,Littlefield Taylor Brown Municipal,LIU,PU,,Basic,GA,GA,0,14,"$1,465,367"
TX,Livingston,Livingston Municipal,00R,PU,,Local,GA,GA,0,23,"$933,077"
TX,Llano,Llano Municipal,AQO,PU,,Local,GA,GA,0,17,"$779,591"
TX,Lockhart,Lockhart Municipal,50R,PU,,Local,GA,GA,0,36,"$472,000"
TX,Longview,East Texas Regional,GGG,PU,N,,P,P,"21,867",103,"$18,341,166"
TX,Lubbock,Lubbock Preston Smith International,LBB,PU,S,,P,P,"451,238",137,"$40,064,409"
TX,Lufkin,Angelina County,LFK,PU,,Regional,GA,GA,0,73,"$1,701,579"
TX,Marfa,Marfa Municipal,MRF,PU,,Local,GA,GA,31,24,"$6,452,179"
TX,Marshall,Harrison County,ASL,PU,,Regional,GA,GA,0,16,"$3,235,318"
TX,McAllen,McAllen Miller International,MFE,PU,S,,P,P,"385,631",109,"$35,780,000"
TX,Memphis,Memphis Municipal,F21,PU,,Unclassified,GA,GA,0,2,$0
TX,Mesquite,Mesquite Metro,HQZ,PU,,Regional,R,R,1,176,"$16,537,293"
TX,Mexia,Mexia-Limestone County,LXY,PU,,Basic,GA,GA,0,11,"$1,963,225"
TX,Midland,Midland Airpark,MDD,PU,,Regional,GA,GA,51,100,"$1,282,536"
TX,Midland,Midland International,MAF,PU,S,,P,P,"547,355",75,"$25,967,892"
TX,Midlothian/Waxahachie,Mid-Way Regional,JWY,PU,,Regional,GA,GA,4,79,"$2,865,000"
TX,Mineral Wells,Mineral Wells,MWL,PU,,Regional,GA,GA,0,64,"$2,367,925"
TX,Monahans,Roy Hurd Memorial,E01,PU,,Local,GA,GA,0,24,"$2,166,347"
TX,Morton,Cochran County,F85,PU,,Unclassified,GA,GA,0,3,$0
TX,Mount Pleasant,Mount Pleasant Regional,OSA,PU,,Regional,GA,GA,0,90,"$6,128,598"
TX,Mount Vernon,Franklin County,F53,PU,,Basic,GA,GA,0,13,"$896,027"
TX,Muleshoe,Muleshoe Municipal,2T1,PU,,Unclassified,GA,GA,0,8,$0
TX,Nacogdoches,A L Mangham Jr Regional,OCH,PU,,Local,GA,GA,0,30,"$1,985,548"
TX,New Braunfels,New Braunfels Regional,BAZ,PU,,Regional,GA,GA,0,116,"$16,821,443"
TX,Odessa,Odessa-Schlemeyer Field,ODO,PU,,Regional,GA,GA,6,70,"$785,910"
TX,Olney,Olney Municipal,ONY,PU,,Local,GA,GA,0,15,"$2,081,570"
TX,Orange,Orange County,ORG,PU,,Local,GA,GA,0,31,"$991,939"
TX,Ozona,Ozona Municipal,OZA,PU,,Basic,GA,GA,0,0,"$882,320"
TX,Palacios,Palacios Municipal,PSX,PU,,Basic,GA,GA,10,12,"$2,680,299"
TX,Palestine,Palestine Municipal,PSN,PU,,Regional,GA,GA,0,32,"$2,497,076"
TX,Pampa,Perry Lefors Field,PPA,PU,,Regional,GA,GA,0,48,"$5,962,076"
TX,Paris,Cox Field,PRX,PU,,Regional,GA,GA,0,38,"$2,148,689"
TX,Pecos,Pecos Municipal,PEQ,PU,,Local,GA,GA,4,26,"$2,293,834"
TX,Perryton,Perryton Ochiltree County,PYX,PU,,Local,GA,GA,0,42,"$5,342,264"
TX,Plainview,Hale County,PVW,PU,,Local,GA,GA,0,64,"$4,966,400"
TX,Pleasanton,Pleasanton Municipal,PEZ,PU,,Basic,GA,GA,0,0,"$838,455"
TX,Port Isabel,Port Isabel-Cameron County,PIL,PU,,Basic,GA,GA,8,12,"$5,282,677"
TX,Port Lavaca,Calhoun County,PKV,PU,,Basic,GA,GA,0,13,"$1,178,740"
TX,Post,Post-Garza County Municipal,5F1,PU,,Basic,GA,GA,0,11,"$464,114"
TX,Quanah,Quanah Municipal,F01,PU,,Basic,GA,GA,0,0,"$905,649"
TX,Refugio,Rooke Field,RFG,PR,,Local,GA,GA,0,18,"$274,057"
TX,Robstown,Nueces County,RBO,PU,,Local,GA,GA,0,17,"$809,745"
TX,Rockport,Aransas County,RKP,PU,,Local,GA,GA,0,55,"$2,778,000"
TX,Rockwall,Ralph M Hall/Rockwall Municipal,F46,PU,,Local,GA,GA,0,60,"$1,038,678"
TX,San Angelo,San Angelo Regional/Mathis Field,SJT,PU,N,,P,P,"65,973",138,"$6,617,123"
TX,San Antonio,Kelly Field,SKF,MA,,Unclassified,GA,GA,"2,363",5,$0
TX,San Antonio,San Antonio International,SAT,PU,M,,P,P,"4,046,856",208,"$267,158,584"
TX,San Antonio,Stinson Municipal,SSF,PU,,Regional,R,R,0,91,"$6,595,663"
TX,Seminole,Gaines County,GNC,PU,,Local,GA,GA,0,24,"$939,747"
TX,Seymour,Seymour Municipal,60F,PU,,Basic,GA,GA,0,1,"$3,058,651"
TX,Sherman/Denison,North Texas Regional/Perrin Field,GYI,PU,,Regional,GA,GA,0,177,"$3,812,588"
TX,Slaton,Slaton Municipal,F49,PU,,Basic,GA,GA,0,12,"$1,369,713"
TX,Smithville,Smithville Crawford Municipal,84R,PU,,Local,GA,GA,0,22,"$1,567,500"
TX,Snyder,Winston Field,SNK,PU,,Local,GA,GA,0,29,"$1,027,132"
TX,Spearman,Major Samuel B Cornelius Field,E42,PU,,Basic,GA,GA,0,11,"$4,763,955"
TX,Stamford,Arledge Field,F56,PU,,Local,GA,GA,0,16,$0
TX,Stephenville,Stephenville Clark Regional,SEP,PU,,Regional,GA,GA,0,34,"$4,898,998"
TX,Sulphur Springs,Sulphur Springs Municipal,SLR,PU,,Local,GA,GA,0,84,"$956,704"
TX,Sweetwater,Avenger Field,SWW,PU,,Basic,GA,GA,0,13,"$1,535,362"
TX,Taylor,Taylor Municipal,T74,PU,,Local,GA,GA,0,55,"$4,388,023"
TX,Temple,Draughon-Miller Central Texas Regional,TPL,PU,,Regional,GA,GA,1,47,"$9,369,701"
TX,Terrell,Terrell Municipal,TRL,PU,,Local,GA,GA,0,70,"$2,425,914"
TX,Tulia,City of Tulia/Swisher County Municipal,I06,PU,,Basic,GA,GA,0,9,"$3,995,176"
TX,Tyler,Tyler Pounds Regional,TYR,PU,N,,P,P,"86,625",157,"$38,233,414"
TX,Uvalde,Garner Field,UVA,PU,,Local,GA,GA,12,25,"$800,326"
TX,Van Horn,Culberson County,VHN,PU,,Basic,GA,GA,0,1,"$1,647,663"
TX,Vega,Oldham County,E52,PU,,Basic,GA,GA,0,11,$0
TX,Vernon,Wilbarger County,F05,PU,,Local,GA,GA,0,39,"$1,726,148"
TX,Victoria,Victoria Regional,VCT,PU,,Regional,GA,GA,"2,227",38,"$4,147,945"
TX,Waco,McGregor Executive,PWG,PU,,Regional,GA,GA,0,68,"$2,087,810"
TX,Waco,TSTC Waco,CNW,PU,,Basic,GA,GA,0,10,"$9,844,299"
TX,Waco,Waco Regional,ACT,PU,N,,P,P,"66,631",53,"$14,579,079"
TX,Wellington,Marian Airpark,F06,PU,,Basic,GA,GA,0,10,"$3,608,705"
TX,Weslaco,Mid Valley,T65,PU,,Regional,GA,GA,6,49,"$11,686,404"
TX,Wharton,Wharton Regional,ARM,PU,,Local,GA,GA,0,35,"$2,375,717"
TX,Wichita Falls,Kickapoo Downtown,CWC,PU,,Regional,GA,GA,15,76,"$3,543,870"
TX,Wichita Falls,Sheppard AFB/Wichita Falls Municipal,SPS,MA,N,,P,P,"46,906",219,"$13,745,016"
TX,Wink,Winkler County,INK,PU,,Unclassified,GA,GA,0,1,$0
TX,Winnie/Stowell,Chambers County-Winnie Stowell,T90,PU,,Basic,GA,GA,0,13,"$1,255,000"
TX,Winnsboro,Winnsboro Municipal,F51,PU,,Basic,GA,GA,0,13,"$876,650"
UT,Beaver,Beaver Municipal,U52,PU,,Basic,GA,GA,0,3,"$742,005"
UT,Blanding,Blanding Municipal,BDG,PU,,Basic,GA,GA,0,13,"$2,997,050"
UT,Brigham City,Brigham City,BMC,PU,,Local,GA,GA,0,90,"$1,872,938"
UT,Bryce Canyon,Bryce Canyon,BCE,PU,,Basic,GA,GA,9,6,"$5,406,598"
UT,Cedar City,Cedar City Regional,CDC,PU,N,,P,P,"14,362",70,"$9,842,107"
UT,Delta,Delta Municipal,DTA,PU,,Basic,GA,GA,1,13,"$4,464,921"
UT,Duchesne,Duchesne Municipal,U69,PU,,Basic,GA,GA,0,13,"$1,024,064"
UT,Escalante,Escalante Municipal,1L7,PU,,Basic,GA,GA,9,4,"$1,235,759"
UT,Green River,Green River Municipal,U34,PU,,Basic,GA,GA,309,7,"$1,592,298"
UT,Halls Crossing,Cal Black Memorial,U96,PU,,Basic,GA,GA,0,6,"$3,586,009"
UT,Hanksville,Hanksville,HVE,PU,,Basic,GA,GA,0,4,"$1,213,726"
UT,Heber,Heber City Municipal-Russ McDonald Field,36U,PU,,Regional,GA,GA,21,80,"$3,677,998"
UT,Hurricane,General Dick Stout Field,1L8,PU,,Local,GA,GA,0,54,"$6,142,315"
UT,Kanab,Kanab Municipal,KNB,PU,,Local,GA,GA,279,19,"$4,855,186"
UT,Loa,Wayne Wonderland,38U,PU,,Basic,GA,GA,0,4,"$3,199,824"
UT,Logan,Logan-Cache,LGU,PU,,Regional,GA,GA,803,142,"$3,570,499"
UT,Manila,Manila,40U,PU,,Basic,GA,GA,0,0,$0
UT,Manti,Manti-Ephraim,41U,PU,,Basic,GA,GA,0,10,"$2,573,784"
UT,Milford,Milford Municipal/Ben and Judy Briscoe Field,MLF,PU,,Unclassified,GA,GA,0,5,$0
UT,Moab,Canyonlands Field,CNY,PU,,Local,CS,CS,"9,259",35,"$22,518,421"
UT,Monticello,Monticello,U64,PU,,Basic,GA,GA,1,9,"$677,540"
UT,Nephi,Nephi Municipal,U14,PU,,Basic,GA,GA,0,9,"$1,482,425"
UT,Ogden,Ogden-Hinckley,OGD,PU,N,,P,P,"18,843",243,"$8,816,917"
UT,Panguitch,Panguitch Municipal,U55,PU,,Basic,GA,GA,0,4,"$1,771,896"
UT,Parowan,Parowan,1L9,PU,,Local,GA,GA,0,16,"$1,338,918"
UT,Price,Carbon County Regional/Buck Davis Field,PUC,PU,,Basic,GA,GA,19,11,"$1,379,234"
UT,Provo,Provo Municipal,PVU,PU,N,,P,P,"62,011",111,"$13,240,648"
UT,Richfield,Richfield Municipal,RIF,PU,,Local,GA,GA,3,26,"$1,489,572"
UT,Roosevelt,Roosevelt Municipal,74V,PU,,Local,GA,GA,0,36,"$3,796,888"
UT,Salt Lake City,Salt Lake City International,SLC,PU,L,,P,P,"10,139,065",337,"$176,984,784"
UT,Salt Lake City,South Valley Regional,U42,PU,,Regional,R,R,4,210,"$1,930,928"
UT,Spanish Fork,Spanish Fork-Springville-Woodhouse Field,U77,PU,,Regional,GA,GA,0,151,"$1,991,831"
UT,St. George,St George Regional,SGU,PU,N,,P,P,"59,321",185,"$12,615,523"
UT,Tooele,Bolinder Field-Tooele Valley,TVY,PU,,Local,GA,GA,4,16,"$6,617,024"
UT,Vernal,Vernal Regional,VEL,PU,,Regional,CS,CS,"4,352",24,"$5,338,737"
UT,Wendover,Wendover,ENV,PU,,National,GA,GA,"51,190",8,"$6,457,424"
VA,Abingdon,Virginia Highlands,VJI,PU,,Regional,GA,GA,0,48,"$17,038,167"
VA,Blacksburg,Virginia Tech/Montgomery Executive,BCB,PU,,Local,GA,GA,11,30,"$14,497,213"
VA,Brookneal,Brookneal/Campbell County,0V4,PU,,Unclassified,GA,GA,0,0,$0
VA,Charlottesville,Charlottesville-Albemarle,CHO,PU,N,,P,P,"250,666",68,"$14,958,448"
VA,Culpeper,Culpeper Regional,CJR,PU,,Regional,GA,GA,9,108,"$7,136,135"
VA,Danville,Danville Regional,DAN,PU,,Regional,GA,GA,12,38,"$1,998,553"
VA,Dublin,New River Valley,PSK,PU,,Local,GA,GA,0,50,"$551,000"
VA,Emporia,Emporia-Greensville Regional,EMV,PU,,Unclassified,GA,GA,0,6,$0
VA,Farmville,Farmville Regional,FVX,PU,,Local,GA,GA,0,24,"$11,477,453"
VA,Franklin,Franklin Municipal-John Beverly Rose,FKN,PU,,Local,GA,GA,0,19,"$1,715,351"
VA,Front Royal,Front Royal-Warren County,FRR,PU,,Local,GA,GA,0,41,"$1,372,864"
VA,Galax Hillsville,Twin County,HLX,PU,,Basic,GA,GA,0,14,"$2,769,662"
VA,Grundy,Grundy Municipal,GDY,PU,,Basic,GA,GA,0,9,"$15,000,000"
VA,Hot Springs,Ingalls Field,HSP,PU,,Basic,GA,GA,0,3,"$340,000"
VA,Jonesville,Lee County,0VG,PU,,Basic,GA,GA,0,13,"$1,085,000"
VA,Leesburg,Leesburg Executive,JYO,PU,,Regional,R,R,169,244,"$3,515,000"
VA,Louisa,Louisa County/Freeman Field,LKU,PU,,Local,GA,GA,0,48,"$701,667"
VA,Luray,Luray Caverns,LUA,PU,,Basic,GA,GA,0,12,"$2,985,000"
VA,Lynchburg,Lynchburg Regional/Preston Glenn Field,LYH,PU,N,,P,P,"78,876",82,"$14,642,222"
VA,Marion/Wytheville,Mountain Empire,MKJ,PU,,Local,GA,GA,0,22,"$2,362,886"
VA,Martinsville,Blue Ridge,MTV,PU,,Regional,GA,GA,8,47,"$10,466,675"
VA,Melfa,Accomack County,MFV,PU,,Local,GA,GA,1,20,"$1,780,023"
VA,Newport News,Newport News/Williamsburg International,PHF,PU,N,,P,P,"259,082",121,"$30,612,500"
VA,Norfolk,Chesapeake Regional,CPK,PU,,Regional,GA,GA,0,114,"$5,446,411"
VA,Norfolk,Hampton Roads Executive,PVG,PR,,Regional,R,R,0,157,"$5,316,033"
VA,Norfolk,Norfolk International,ORF,PU,S,,P,P,"1,488,114",91,"$24,733,333"
VA,Orange,Orange County,OMH,PU,,Local,GA,GA,0,32,"$2,670,000"
VA,Petersburg,Dinwiddie County,PTB,PU,,Local,GA,GA,0,44,"$2,923,334"
VA,Quinton,New Kent County,W96,PU,,Local,GA,GA,0,41,"$1,871,889"
VA,Richlands,Tazewell County,JFZ,PU,,Basic,GA,GA,0,9,"$990,000"
VA,Richmond,Richmond Executive-Chesterfield County,FCI,PU,,Regional,R,R,3,81,"$12,121,111"
VA,Richmond,Richmond International,RIC,PU,S,,P,P,"1,671,096",92,"$38,920,233"
VA,Richmond/Ashland,Hanover County Municipal,OFP,PU,,Regional,GA,GA,0,90,"$8,087,179"
VA,Roanoke,Roanoke-Blacksburg Regional/Woodrum Field,ROA,PU,N,,P,P,"305,496",111,"$32,348,617"
VA,South Boston,William M Tuck,W78,PU,,Basic,GA,GA,0,13,"$1,433,333"
VA,South Hill,Mecklenburg-Brunswick Regional,AVC,PU,,Local,GA,GA,0,24,"$1,796,131"
VA,Stafford,Stafford Regional,RMN,PU,,Local,R,R,2,61,"$14,029,445"
VA,Staunton/Waynesboro/Harrisonburg,Shenandoah Valley Regional,SHD,PU,,Regional,CS,CS,"9,422",0,"$968,861"
VA,Suffolk,Suffolk Executive,SFQ,PU,,Regional,GA,GA,0,57,"$5,986,111"
VA,Tangier,Tangier Island,TGI,PU,,Basic,GA,GA,0,0,$0
VA,Tappahannock,Tappahannock-Essex County,XSA,PU,,Local,GA,GA,0,23,"$2,433,333"
VA,Warrenton,Warrenton-Fauquier,HWY,PU,,Regional,R,R,1,142,"$6,898,889"
VA,Washington,Ronald Reagan Washington National,DCA,PU,L,,P,P,"10,115,546",0,"$97,116,779"
VA,Washington,Washington Dulles International,IAD,PU,L,,P,P,"10,415,948",54,"$146,421,503"
VA,West Point,Middle Peninsula Regional,FYJ,PU,,Local,GA,GA,0,36,"$2,222,222"
VA,Winchester,Winchester Regional,OKV,PU,,Regional,GA,GA,22,100,"$8,568,658"
VA,Wise,Lonesome Pine,LNP,PU,,Local,GA,GA,0,17,"$8,852,666"
VI,Charlotte Amalie,Cyril E King,STT,PU,S,,P,P,"687,172",98,"$11,611,777"
VI,Christiansted,Henry E Rohlsen,STX,PU,N,,P,P,"185,899",35,"$7,553,536"
VT,Barre/Montpelier,Edward F Knapp State,MPV,PU,,Local,GA,GA,12,54,"$2,980,234"
VT,Bennington,William H Morse State,DDH,PU,,Local,GA,GA,7,26,"$6,003,808"
VT,Burlington,Burlington International,BTV,PU,S,,P,P,"602,932",94,"$45,054,166"
VT,Highgate,Franklin County State,FSO,PU,,Local,GA,GA,0,69,"$6,068,792"
VT,Lyndonville,Caledonia County,CDA,PU,,Local,GA,GA,0,18,"$5,430,410"
VT,Middlebury,Middlebury State,6B0,PU,,Local,GA,GA,15,36,"$3,385,327"
VT,Morrisville,Morrisville-Stowe State,MVL,PU,,Local,GA,GA,6,19,"$1,294,444"
VT,Newport,Newport State,EFK,PU,,Local,GA,GA,0,20,"$2,605,322"
VT,Post Mills,Post Mills,2B9,PR,,Unclassified,GA,GA,0,0,$0
VT,Rutland,Rutland-Southern Vermont Regional,RUT,PU,,Regional,CS,CS,"5,407",29,"$4,640,633"
VT,Springfield,Hartness State (Springfield),VSF,PU,,Local,GA,GA,0,20,"$1,482,456"
VT,Warren,Warren-Sugarbush,0B7,PR,,Unclassified,GA,GA,2,0,$0
WA,Anacortes,Anacortes,74S,PU,,Local,GA,GA,48,54,"$1,077,777"
WA,Arlington,Arlington Municipal,AWO,PU,,Regional,GA,GA,0,409,"$4,529,112"
WA,Auburn,Auburn Municipal,S50,PU,,Regional,R,R,4,275,"$3,000,000"
WA,Bellingham,Bellingham International,BLI,PU,S,,P,P,"543,346",186,"$10,611,111"
WA,Bremerton,Bremerton National,PWT,PU,,Regional,GA,GA,8,177,"$4,811,111"
WA,Brewster,Anderson Field,S97,PU,,Local,GA,GA,0,19,"$1,290,001"
WA,Burlington/Mount Vernon,Skagit Regional,BVS,PU,,Regional,GA,GA,8,121,"$3,333,333"
WA,Camas,Grove Field,1W1,PU,,Local,GA,GA,0,64,$0
WA,Cashmere,Cashmere-Dryden,8S2,PU,,Basic,GA,GA,0,37,"$3,116,022"
WA,Chehalis,Chehalis-Centralia,CLS,PU,,Regional,GA,GA,0,54,"$1,194,444"
WA,Chelan,Lake Chelan,S10,PU,,Local,GA,GA,3,37,"$7,240,890"
WA,Cle Elum,Cle Elum Municipal,S93,PU,,Unclassified,GA,GA,1,3,$0
WA,Colfax,Port of Whitman Business Air Center,S94,PU,,Basic,GA,GA,0,15,"$886,222"
WA,Colville,Colville Municipal,63S,PU,,Local,GA,GA,22,32,$0
WA,Davenport,Davenport,68S,PU,,Basic,GA,GA,5,10,"$5,882,925"
WA,Deer Park,Deer Park,DEW,PU,,Local,GA,GA,1,97,"$1,611,110"
WA,Eastsound,Orcas Island,ORS,PU,,Local,CS,CS,"5,950",76,"$777,777"
WA,Electric City,Grand Coulee Dam,3W7,PU,,Basic,GA,GA,0,7,"$1,826,667"
WA,Ellensburg,Bowers Field,ELN,PU,,Local,GA,GA,24,45,"$5,507,778"
WA,Ephrata,Ephrata Municipal,EPH,PU,,Local,GA,GA,1,30,"$2,666,667"
WA,Everett,Snohomish County (Paine Field),PAE,PU,,National,R,R,151,564,"$24,744,444"
WA,Friday Harbor,Friday Harbor,FHR,PU,N,,P,P,"11,798",148,"$5,454,445"
WA,Friday Harbor,Friday Harbor,W33,PU,,Local,CS,CS,"4,336",0,$0
WA,Hoquiam,Bowerman,HQM,PU,,Regional,GA,GA,0,22,"$5,922,667"
